지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),해면기압(hPa)
108,서울,2025.7.10 5:00,27.8,,2.1,63,1000.3,1010
108,서울,2025.7.10 6:00,27.3,,3.7,64,1000.3,1010
108,서울,2025.7.10 7:00,27.6,,2.8,63,1000.6,1010.3
108,서울,2025.7.10 8:00,29.4,,3,55,1001,1010.6
108,서울,2025.7.10 9:00,31,,2.2,49,1001.1,1010.7
108,서울,2025.7.10 10:00,32.1,,3,43,1001.1,1010.6
108,서울,2025.7.10 11:00,33.4,,2.9,42,1000.8,1010.3
108,서울,2025.7.10 12:00,34.1,,3.2,42,1000.5,1010
108,서울,2025.7.10 13:00,34.5,,3.2,40,1000.1,1009.5
108,서울,2025.7.10 14:00,35.4,,3,39,999.8,1009.2
108,서울,2025.7.10 15:00,35.7,,2.7,37,999.4,1008.8
108,서울,2025.7.10 16:00,36.1,,3.6,36,999,1008.4
108,서울,2025.7.10 17:00,36,,3.1,35,998.7,1008.1
108,서울,2025.7.10 18:00,35.5,,2.7,34,998.6,1008
108,서울,2025.7.10 19:00,33.9,,4.3,34,998.9,1008.4
108,서울,2025.7.10 20:00,32.2,,4.3,35,999.5,1009
108,서울,2025.7.10 21:00,31,,3.2,39,1000.3,1009.9
108,서울,2025.7.10 22:00,29.9,,3.3,40,1000.9,1010.5
108,서울,2025.7.10 23:00,28.9,,3.8,42,1001.4,1011
108,서울,2025.7.11 0:00,28,,3.5,43,1001.5,1011.1
108,서울,2025.7.11 1:00,27.1,,3.8,45,1001.6,1011.3
108,서울,2025.7.11 2:00,26.4,,4,49,1001.5,1011.2
108,서울,2025.7.11 3:00,25.8,,3.1,50,1001.2,1010.9
108,서울,2025.7.11 4:00,25.3,,3.4,53,1001.3,1011.1
108,서울,2025.7.11 5:00,24.8,,3.6,56,1001.6,1011.4
108,서울,2025.7.11 6:00,24.6,,3.1,58,1002.3,1012.1
108,서울,2025.7.11 7:00,25.3,,4.7,57,1002.5,1012.3
108,서울,2025.7.11 8:00,27.1,,4.2,52,1002.6,1012.3
108,서울,2025.7.11 9:00,28.8,,3.6,49,1002.5,1012.2
108,서울,2025.7.11 10:00,30.2,,3,47,1002.4,1012
108,서울,2025.7.11 11:00,31.4,,3.5,45,1002.1,1011.7
108,서울,2025.7.11 12:00,32.5,,3.9,44,1002,1011.5
108,서울,2025.7.11 13:00,33.5,,2.8,40,1001.7,1011.2
108,서울,2025.7.11 14:00,34.3,,3.7,41,1000.9,1010.4
108,서울,2025.7.11 15:00,35,,2.6,38,1000.5,1009.9
108,서울,2025.7.11 16:00,35.7,,2.8,37,1000.2,1009.6
108,서울,2025.7.11 17:00,36,,2.7,35,999.9,1009.3
108,서울,2025.7.11 18:00,35.6,,2.4,38,999.6,1009
108,서울,2025.7.11 19:00,34.2,,2.7,39,999.9,1009.4
108,서울,2025.7.11 20:00,32.5,,3.7,43,1000.4,1009.9
108,서울,2025.7.11 21:00,30.9,,4.6,47,1000.9,1010.5
108,서울,2025.7.11 22:00,29.8,,3.5,50,1001.4,1011
108,서울,2025.7.11 23:00,28.8,,2.8,51,1001.9,1011.5
108,서울,2025.7.12 0:00,28,,2.5,53,1001.8,1011.4
108,서울,2025.7.12 1:00,27.2,,2.9,53,1001.7,1011.4
108,서울,2025.7.12 2:00,26.6,,3.5,54,1001.2,1010.9
108,서울,2025.7.12 3:00,26,,3.5,55,1001,1010.7
108,서울,2025.7.12 4:00,25.4,,2.8,56,1000.9,1010.7
108,서울,2025.7.12 5:00,24.8,,2.6,56,1001,1010.8
108,서울,2025.7.12 6:00,24.4,,1.3,58,1001.1,1010.9
108,서울,2025.7.12 7:00,25.1,,2.4,56,1001.1,1010.9
108,서울,2025.7.12 8:00,27.3,,2.3,50,1000.9,1010.6
108,서울,2025.7.12 9:00,29.1,,2.6,46,1000.5,1010.1
108,서울,2025.7.12 10:00,30.6,,3.3,40,999.9,1009.5
108,서울,2025.7.12 11:00,32.2,,2.5,37,999.6,1009.1
108,서울,2025.7.12 12:00,33.3,,2,37,999,1008.5
108,서울,2025.7.12 13:00,34.3,,1.7,32,998.3,1007.7
108,서울,2025.7.12 14:00,35.2,,2.1,30,997.5,1006.9
108,서울,2025.7.12 15:00,35.9,,2.2,29,996.8,1006.2
108,서울,2025.7.12 16:00,36.2,,2.5,28,996.2,1005.6
108,서울,2025.7.12 17:00,36,,2.9,29,995.8,1005.2
108,서울,2025.7.12 18:00,34.9,,2.7,38,995.6,1005
108,서울,2025.7.12 19:00,32.8,,2.4,48,995.6,1005.1
108,서울,2025.7.12 20:00,31.4,,2.1,51,995.6,1005.1
108,서울,2025.7.12 21:00,30.6,,1.6,53,995.9,1005.4
108,서울,2025.7.12 22:00,29.7,,2,57,996,1005.6
108,서울,2025.7.12 23:00,28.8,,2.4,60,996.1,1005.7
108,서울,2025.7.13 0:00,28.2,,1.5,64,995.9,1005.5
108,서울,2025.7.13 1:00,27.7,,1.1,66,995.3,1004.9
108,서울,2025.7.13 2:00,27.3,,0.4,66,995,1004.6
108,서울,2025.7.13 3:00,27,,0.6,69,994.5,1004.1
108,서울,2025.7.13 4:00,26.7,,0.5,67,993.9,1003.5
108,서울,2025.7.13 5:00,26,,1.4,67,993.7,1003.4
108,서울,2025.7.13 6:00,25.7,,1.5,69,993.7,1003.4
108,서울,2025.7.13 7:00,26.4,,0.7,66,993.8,1003.4
108,서울,2025.7.13 8:00,27.8,,1.7,64,993.3,1002.9
108,서울,2025.7.13 9:00,29.3,,1.4,60,993,1002.5
108,서울,2025.7.13 10:00,30.1,,1.6,58,992.5,1002
108,서울,2025.7.13 11:00,30.8,,1.7,58,992.1,1001.6
108,서울,2025.7.13 12:00,30.6,0,2,58,992.1,1001.6
108,서울,2025.7.13 13:00,30.7,,2.3,58,991.7,1001.2
108,서울,2025.7.13 14:00,28.2,0,3.1,69,991.8,1001.4
108,서울,2025.7.13 15:00,28.1,0,2.1,71,991,1000.6
108,서울,2025.7.13 16:00,28.3,0,1.9,67,990.1,999.6
108,서울,2025.7.13 17:00,28.3,,2,65,989.9,999.4
108,서울,2025.7.13 18:00,28.2,,1.6,69,989.6,999.1
108,서울,2025.7.13 19:00,28.1,,1.3,68,989.4,998.9
108,서울,2025.7.13 20:00,27.8,,1.1,67,989.5,999.1
108,서울,2025.7.13 21:00,27,,1.8,70,989.7,999.3
108,서울,2025.7.13 22:00,26.5,,1,67,989.7,999.3
108,서울,2025.7.13 23:00,25.9,,1.4,67,988.7,998.3
108,서울,2025.7.14 0:00,25.6,,1.6,68,988.3,997.9
108,서울,2025.7.14 1:00,25.3,,1.3,64,987.7,997.3
108,서울,2025.7.14 2:00,25.1,,2.3,66,986.9,996.5
108,서울,2025.7.14 3:00,24.7,,0.9,67,986.1,995.7
108,서울,2025.7.14 4:00,24.3,,1.6,70,985.3,994.9
108,서울,2025.7.14 5:00,23.9,,1.5,73,984.9,994.6
108,서울,2025.7.14 6:00,23.6,,0.7,74,984.9,994.6
108,서울,2025.7.14 7:00,24,,1.4,75,984.7,994.3
108,서울,2025.7.14 8:00,25.1,,1.1,75,984.8,994.4
108,서울,2025.7.14 9:00,25.6,,2.4,74,984.8,994.4
108,서울,2025.7.14 10:00,26.1,,1.9,70,984.5,994.1
108,서울,2025.7.14 11:00,27.7,,2.1,62,984,993.5
108,서울,2025.7.14 12:00,27.9,0,2.7,62,983.9,993.4
108,서울,2025.7.14 13:00,25.8,0.3,3.4,73,984.1,993.7
108,서울,2025.7.14 14:00,25.6,0,2.6,71,983.8,993.4
108,서울,2025.7.14 15:00,24.8,0.2,3.9,77,984.2,993.8
108,서울,2025.7.14 16:00,23.2,2,2.7,88,984.2,993.9
108,서울,2025.7.14 17:00,23.2,1.1,2.2,85,984.1,993.8
108,서울,2025.7.14 18:00,23.1,0.8,0.5,87,984.1,993.8
108,서울,2025.7.14 19:00,23,0.8,0.9,89,984.5,994.2
108,서울,2025.7.14 20:00,22.7,1.6,2.6,92,984.5,994.2
108,서울,2025.7.14 21:00,22.5,0.5,3.4,93,984.6,994.3
108,서울,2025.7.14 22:00,22.1,3.9,1.9,93,984.7,994.4
108,서울,2025.7.14 23:00,21.9,2.3,3.4,95,984.3,994
108,서울,2025.7.15 0:00,21.7,0.1,2.4,92,984.1,993.8
108,서울,2025.7.15 1:00,21.6,1.2,1.8,94,983.7,993.4
108,서울,2025.7.15 2:00,21.5,0.7,3.2,95,983.4,993.1
108,서울,2025.7.15 3:00,21.6,0.5,3.2,93,983.1,992.8
108,서울,2025.7.15 4:00,21.6,0,3,93,983,992.7
108,서울,2025.7.15 5:00,21.6,0,3.3,94,983.3,993
108,서울,2025.7.15 6:00,21.5,,5,93,983.6,993.3
108,서울,2025.7.15 7:00,21.6,0.3,3.2,93,983.8,993.5
108,서울,2025.7.15 8:00,22,0.3,1.7,92,984.2,993.9
108,서울,2025.7.15 9:00,22.5,0,2.5,89,984,993.7
108,서울,2025.7.15 10:00,22.8,,1.7,89,984.4,994.1
108,서울,2025.7.15 11:00,23,0,1.7,85,984.7,994.4
108,서울,2025.7.15 12:00,23.8,0,2.1,83,984.8,994.5
108,서울,2025.7.15 13:00,24.2,0.4,2,85,984.8,994.4
108,서울,2025.7.15 14:00,24.4,0.4,2,81,984.9,994.5
108,서울,2025.7.15 15:00,25.7,0,2.1,77,985,994.6
108,서울,2025.7.15 16:00,25.5,,2.1,75,984.9,994.5
108,서울,2025.7.15 17:00,25.4,0,2,78,985.1,994.7
108,서울,2025.7.15 18:00,25,0.2,1.6,82,985.5,995.1
108,서울,2025.7.15 19:00,25,,2.5,75,986.3,995.9
108,서울,2025.7.15 20:00,24.4,,1.7,73,987,996.7
108,서울,2025.7.15 21:00,24.2,,1.8,75,987.7,997.4
108,서울,2025.7.15 22:00,24.2,,1.7,75,988.5,998.2
108,서울,2025.7.15 23:00,24.1,0,2.6,79,988.9,998.6
108,서울,2025.7.16 0:00,24.1,,1.9,81,989.1,998.7
108,서울,2025.7.16 1:00,24.1,,2.3,82,989.1,998.8
108,서울,2025.7.16 2:00,24.1,,2.4,84,989.4,999.1
108,서울,2025.7.16 3:00,24.2,,2.6,85,989.5,999.2
108,서울,2025.7.16 4:00,24.3,,2.9,87,989.7,999.4
108,서울,2025.7.16 5:00,24.2,0,0.9,87,990,999.7
108,서울,2025.7.16 6:00,24.1,0,1.6,86,990.2,999.9
108,서울,2025.7.16 7:00,24.3,,1,88,990.9,1000.6
108,서울,2025.7.16 8:00,24.4,1,1,90,991,1000.7
108,서울,2025.7.16 9:00,24.6,0,2.9,85,990.7,1000.4
108,서울,2025.7.16 10:00,24.6,0,1.5,84,991.5,1001.2
108,서울,2025.7.16 11:00,23.2,0.2,3.2,81,992.4,1002.1
108,서울,2025.7.16 12:00,23.3,0.6,1.3,85,991.8,1001.5
108,서울,2025.7.16 13:00,23.5,0,2.6,78,991.8,1001.5
108,서울,2025.7.16 14:00,23.6,0,2.6,80,991.4,1001.1
108,서울,2025.7.16 15:00,23,1,3,89,991,1000.7
108,서울,2025.7.16 16:00,22.7,3.2,2.9,93,990.9,1000.7
108,서울,2025.7.16 17:00,22.7,4.2,1.6,94,990.3,1000
108,서울,2025.7.16 18:00,22.6,2.5,3.6,95,989.6,999.3
108,서울,2025.7.16 19:00,22.5,5.9,2.1,96,990.1,999.9
108,서울,2025.7.16 20:00,22.4,22.2,1.5,98,990.4,1000.2
108,서울,2025.7.16 21:00,22.3,22.5,2.5,98,991.2,1001
108,서울,2025.7.16 22:00,22.3,8.7,1.8,96,991.6,1001.4
108,서울,2025.7.16 23:00,22.4,0.2,2.2,95,991.3,1001.1
108,서울,2025.7.17 0:00,22.5,0.9,1.6,98,991.1,1000.8
108,서울,2025.7.17 1:00,22.6,1.7,1.7,97,990.8,1000.6
108,서울,2025.7.17 2:00,22.8,0.2,1.6,96,991.1,1000.9
108,서울,2025.7.17 3:00,22.9,0.3,2.2,97,991.7,1001.5
108,서울,2025.7.17 4:00,22.8,0.2,1.5,94,991.5,1001.3
108,서울,2025.7.17 5:00,22.6,7.1,2.3,96,991.5,1001.3
108,서울,2025.7.17 6:00,22.7,3.4,2.4,98,991.3,1001.1
108,서울,2025.7.17 7:00,22.6,31.4,3.2,99,992.5,1002.3
108,서울,2025.7.17 8:00,22.6,5.9,2.2,98,992.5,1002.3
108,서울,2025.7.17 9:00,22.3,2.5,2.7,98,995,1004.8
108,서울,2025.7.17 10:00,22,13.4,2.7,97,993.6,1003.4
108,서울,2025.7.17 11:00,22.7,0.5,2.3,96,993.5,1003.3
108,서울,2025.7.17 12:00,23.9,,3.2,91,992.9,1002.6
108,서울,2025.7.17 13:00,24.3,0,3.1,87,993.2,1002.9
108,서울,2025.7.17 14:00,23.8,0,1.9,90,992.8,1002.5
108,서울,2025.7.17 15:00,24,0.1,2.4,89,992.5,1002.2
108,서울,2025.7.17 16:00,24.2,,2,87,992.6,1002.3
108,서울,2025.7.17 17:00,24.1,0.9,1.3,91,992.8,1002.5
108,서울,2025.7.17 18:00,23.8,2.5,2.4,94,992.7,1002.4
108,서울,2025.7.17 19:00,23.7,0.4,1.2,92,993.4,1003.1
108,서울,2025.7.17 20:00,23.5,0.7,1.4,94,993.4,1003.1
108,서울,2025.7.17 21:00,23.3,1.2,1.4,94,994.2,1004
108,서울,2025.7.17 22:00,23.2,0.7,1.7,96,994.3,1004.1
108,서울,2025.7.17 23:00,23.3,2.4,0.8,96,994.7,1004.5
108,서울,2025.7.18 0:00,23.4,0,1.9,93,994.5,1004.2
108,서울,2025.7.18 1:00,23.5,0,1.6,92,994.5,1004.3
108,서울,2025.7.18 2:00,23.5,,1.4,91,994.6,1004.4
108,서울,2025.7.18 3:00,23.4,0,1.1,91,994.7,1004.5
108,서울,2025.7.18 4:00,23.4,0,0.9,92,994.6,1004.4
108,서울,2025.7.18 5:00,23.2,2.1,1,95,995.1,1004.9
108,서울,2025.7.18 6:00,23.1,0.7,0.9,94,995.5,1005.3
108,서울,2025.7.18 7:00,23.1,0,1.9,94,995.9,1005.7
108,서울,2025.7.18 8:00,23.4,,0.8,93,996.2,1006
108,서울,2025.7.18 9:00,23,8.7,1.7,96,996.6,1006.4
108,서울,2025.7.18 10:00,23.2,3.3,1.3,97,997.1,1006.9
108,서울,2025.7.18 11:00,23.9,0.9,1.1,96,997.1,1006.9
108,서울,2025.7.18 12:00,24.2,0.1,2.2,93,996.6,1006.4
108,서울,2025.7.18 13:00,24.7,0.2,2.2,94,996.3,1006
108,서울,2025.7.18 14:00,25.4,0.1,2.7,90,995.8,1005.5
108,서울,2025.7.18 15:00,25.9,0,2.5,87,995.4,1005.1
108,서울,2025.7.18 16:00,26.9,,1.7,82,995,1004.6
108,서울,2025.7.18 17:00,27,0,2.3,83,994.9,1004.5
108,서울,2025.7.18 18:00,27,,1.5,81,995,1004.6
108,서울,2025.7.18 19:00,26.9,0,1.6,81,995.8,1005.5
108,서울,2025.7.18 20:00,26.3,0,2,85,996.2,1005.9
108,서울,2025.7.18 21:00,25.8,,2.4,86,996.2,1005.9
108,서울,2025.7.18 22:00,25.5,0,2.2,86,996.7,1006.4
108,서울,2025.7.18 23:00,25.4,,2.3,88,996.5,1006.2
108,서울,2025.7.19 0:00,25.3,,2,88,996.3,1006
108,서울,2025.7.19 1:00,25.1,0.8,1.2,92,996.9,1006.6
108,서울,2025.7.19 2:00,24.8,10.7,2,96,997.2,1006.9
108,서울,2025.7.19 3:00,22.6,16.7,1.1,92,996.9,1006.7
108,서울,2025.7.19 4:00,22,29.2,1.6,96,997.3,1007.1
108,서울,2025.7.19 5:00,21.9,1.9,1.9,96,997.2,1007
108,서울,2025.7.19 6:00,22,6.4,1.9,97,997.5,1007.3
108,서울,2025.7.19 7:00,22.1,0,3.2,97,997.1,1006.9
108,서울,2025.7.19 8:00,22,0.4,2.8,98,997.9,1007.7
108,서울,2025.7.19 9:00,22.2,0.6,2.8,96,997.9,1007.7
108,서울,2025.7.19 10:00,22.5,0.1,2.7,98,997.7,1007.5
108,서울,2025.7.19 11:00,22.9,0.2,2.4,99,998.2,1008
108,서울,2025.7.19 12:00,23.2,1.2,1.9,98,998.1,1007.9
108,서울,2025.7.19 13:00,23.7,0,1.7,98,998,1007.8
108,서울,2025.7.19 14:00,24.1,0,2.1,96,997.9,1007.7
108,서울,2025.7.19 15:00,24.8,0,1.5,96,998.1,1007.8
108,서울,2025.7.19 16:00,25.4,0,1.8,95,998,1007.7
108,서울,2025.7.19 17:00,25.6,0.3,1.4,94,998.4,1008.1
108,서울,2025.7.19 18:00,25.6,0.7,1.4,92,998.4,1008.1
108,서울,2025.7.19 19:00,25.5,0,2,92,998.6,1008.3
108,서울,2025.7.19 20:00,25.4,0,1.6,93,998.9,1008.6
108,서울,2025.7.19 21:00,25.2,0.4,1.4,94,999.3,1009
108,서울,2025.7.19 22:00,25.1,0.2,0.9,94,999.7,1009.5
108,서울,2025.7.19 23:00,25.2,2,1.5,98,999.7,1009.4
108,서울,2025.7.20 0:00,25.3,12.2,1.9,98,999.2,1008.9
108,서울,2025.7.20 1:00,25.5,6.4,3.6,99,998.6,1008.3
108,서울,2025.7.20 2:00,25.6,2,4.4,95,998.6,1008.3
108,서울,2025.7.20 3:00,25.5,1.3,4.5,98,999,1008.7
108,서울,2025.7.20 4:00,25.4,0.8,3.3,95,999.7,1009.4
108,서울,2025.7.20 5:00,25.2,2.2,2.9,96,1000.2,1010
108,서울,2025.7.20 6:00,25,2.1,2.7,98,1000.5,1010.3
108,서울,2025.7.20 7:00,25,0,3.1,95,1001.1,1010.9
108,서울,2025.7.20 8:00,25.3,,1.4,95,1001.8,1011.6
108,서울,2025.7.20 9:00,26.1,,2.4,92,1001.9,1011.6
108,서울,2025.7.20 10:00,26.2,,2.8,89,1002.1,1011.8
108,서울,2025.7.20 11:00,28,,2.7,83,1002,1011.7
108,서울,2025.7.20 12:00,28.6,,3,79,1001.6,1011.2
108,서울,2025.7.20 13:00,28.7,,3.4,76,1001.3,1010.9
108,서울,2025.7.20 14:00,29.3,,3,76,1001,1010.6
108,서울,2025.7.20 15:00,30,,2.6,73,1000.6,1010.2
108,서울,2025.7.20 16:00,30.6,,3,67,1000.6,1010.2
108,서울,2025.7.20 17:00,31.3,,3.3,65,1000.6,1010.1
108,서울,2025.7.20 18:00,31.1,,2.4,64,1000.7,1010.3
108,서울,2025.7.20 19:00,30.4,,1.8,66,1001,1010.6
108,서울,2025.7.20 20:00,29.1,,3,72,1001.6,1011.2
108,서울,2025.7.20 21:00,28.2,,2.4,77,1002.5,1012.2
108,서울,2025.7.20 22:00,27.6,,1.9,79,1002.7,1012.4
108,서울,2025.7.20 23:00,27.5,,1.3,79,1002.6,1012.3
108,서울,2025.7.21 0:00,27.3,,0.8,81,1002.7,1012.4
108,서울,2025.7.21 1:00,26.9,,0.4,83,1002.4,1012.1
108,서울,2025.7.21 2:00,26.5,,0.6,85,1002,1011.7
108,서울,2025.7.21 3:00,26.1,,0.8,86,1001.8,1011.5
108,서울,2025.7.21 4:00,25.8,,0.7,88,1002,1011.7
108,서울,2025.7.21 5:00,25.7,,0.6,88,1002.6,1012.4
108,서울,2025.7.21 6:00,25.9,,0.9,90,1002.9,1012.7
108,서울,2025.7.21 7:00,26.1,0,0.8,88,1003.4,1013.2
108,서울,2025.7.21 8:00,26.6,0,1.4,85,1003.9,1013.6
108,서울,2025.7.21 9:00,27.1,,1.6,83,1004,1013.7
108,서울,2025.7.21 10:00,28,,2.6,81,1004.2,1013.9
108,서울,2025.7.21 11:00,29.2,0,3.4,77,1003.8,1013.4
108,서울,2025.7.21 12:00,30.5,,3.1,68,1003.5,1013.1
108,서울,2025.7.21 13:00,30.8,,2.2,70,1003.2,1012.8
108,서울,2025.7.21 14:00,30.8,,3.6,68,1002.5,1012.1
108,서울,2025.7.21 15:00,31.6,,3.8,64,1002.3,1011.9
108,서울,2025.7.21 16:00,31.3,,3.4,65,1002.2,1011.8
108,서울,2025.7.21 17:00,31.1,,3,66,1002.1,1011.7
108,서울,2025.7.21 18:00,31,,3.6,65,1002.2,1011.8
108,서울,2025.7.21 19:00,29.8,,3.2,70,1002.5,1012.1
108,서울,2025.7.21 20:00,28.8,,3.1,76,1002.7,1012.4
108,서울,2025.7.21 21:00,28.2,,2.4,79,1003.2,1012.9
108,서울,2025.7.21 22:00,27.9,,2.6,81,1003.4,1013.1
108,서울,2025.7.21 23:00,27.7,,3.1,81,1003.5,1013.2
108,서울,2025.7.22 0:00,27.4,,2.5,84,1003.6,1013.3
108,서울,2025.7.22 1:00,27.2,,2.5,85,1003.5,1013.2
108,서울,2025.7.22 2:00,27,,2.3,87,1003.5,1013.2
108,서울,2025.7.22 3:00,26.9,,1.7,86,1003.6,1013.3
108,서울,2025.7.22 4:00,26.8,,3.1,86,1003.6,1013.3
108,서울,2025.7.22 5:00,26.7,,2.8,87,1003.5,1013.2
108,서울,2025.7.22 6:00,26.7,,2.2,88,1003.8,1013.5
108,서울,2025.7.22 7:00,26.8,,3,86,1004.1,1013.8
108,서울,2025.7.22 8:00,27.4,,2.3,83,1004.4,1014.1
108,서울,2025.7.22 9:00,28.3,,3.4,78,1004.2,1013.9
108,서울,2025.7.22 10:00,29.2,,2.4,76,1004,1013.7
108,서울,2025.7.22 11:00,29.6,,3,72,1004,1013.6
108,서울,2025.7.22 12:00,30.4,,3.3,68,1003.8,1013.4
108,서울,2025.7.22 13:00,31.3,,3.4,68,1003.5,1013.1
108,서울,2025.7.22 14:00,31.9,,3.8,59,1003.1,1012.7
108,서울,2025.7.22 15:00,32,,4.2,59,1003.1,1012.7
108,서울,2025.7.22 16:00,31.7,,3.2,66,1003,1012.6
108,서울,2025.7.22 17:00,30.2,0,3.3,69,1003.1,1012.7
108,서울,2025.7.22 18:00,30.6,0.1,3.7,66,1003,1012.6
108,서울,2025.7.22 19:00,30,,2.8,68,1003,1012.6
108,서울,2025.7.22 20:00,28.9,,2.6,74,1003.1,1012.8
108,서울,2025.7.22 21:00,28.2,,1.3,80,1003.4,1013.1
108,서울,2025.7.22 22:00,27.6,,1.7,82,1003.3,1013
108,서울,2025.7.22 23:00,27.3,,2.3,82,1003.1,1012.8
108,서울,2025.7.23 0:00,27.3,,1.6,80,1002.9,1012.6
108,서울,2025.7.23 1:00,27.1,,1.9,82,1003.1,1012.8
108,서울,2025.7.23 2:00,26.5,,1.9,84,1003.3,1013
108,서울,2025.7.23 3:00,26.3,,1.7,85,1003.5,1013.2
108,서울,2025.7.23 4:00,26,,0.8,86,1003.6,1013.4
108,서울,2025.7.23 5:00,25.7,,0.4,87,1003.7,1013.5
108,서울,2025.7.23 6:00,25.5,,0.7,87,1004,1013.8
108,서울,2025.7.23 7:00,25.9,,1,86,1004.1,1013.9
108,서울,2025.7.23 8:00,26.8,,2.1,86,1004.1,1013.8
108,서울,2025.7.23 9:00,28.2,,1.8,77,1004,1013.7
108,서울,2025.7.23 10:00,29.5,,1,73,1004.1,1013.7
108,서울,2025.7.23 11:00,30.7,,2,68,1003.6,1013.2
108,서울,2025.7.23 12:00,31.6,,2.1,60,1003.2,1012.8
108,서울,2025.7.23 13:00,32.1,,2.4,57,1002.6,1012.1
108,서울,2025.7.23 14:00,33.1,,2,56,1001.9,1011.4
108,서울,2025.7.23 15:00,32.5,,3.8,55,1001.5,1011
108,서울,2025.7.23 16:00,32,,2.4,61,1001.3,1010.8
108,서울,2025.7.23 17:00,31.7,,2.9,63,1000.7,1010.2
108,서울,2025.7.23 18:00,31.3,,2.8,64,1000.5,1010
108,서울,2025.7.23 19:00,30.9,,2.4,64,1000.4,1010
108,서울,2025.7.23 20:00,29.8,,2.4,68,1000.5,1010.1
108,서울,2025.7.23 21:00,29,,3,65,1000.9,1010.5
108,서울,2025.7.23 22:00,28.2,,1.7,70,1001.1,1010.8
108,서울,2025.7.23 23:00,27.6,,0.9,67,1001.2,1010.9
108,서울,2025.7.24 0:00,27.1,,1.1,70,1001.5,1011.2
108,서울,2025.7.24 1:00,26.8,,1.2,74,1001.4,1011.1
108,서울,2025.7.24 2:00,26.3,,1.5,75,1001.4,1011.1
108,서울,2025.7.24 3:00,26.3,,1.2,79,1001.5,1011.2
108,서울,2025.7.24 4:00,26.1,,1,80,1001.4,1011.1
108,서울,2025.7.24 5:00,26,,0.7,81,1001.6,1011.3
108,서울,2025.7.24 6:00,25.8,,0.8,81,1001.7,1011.4
108,서울,2025.7.24 7:00,26,,1.1,81,1001.6,1011.3
108,서울,2025.7.24 8:00,27.3,,2.3,81,1001.6,1011.3
108,서울,2025.7.24 9:00,29.6,,2.2,69,1001.3,1010.9
108,서울,2025.7.24 10:00,30.2,,2.1,62,1001.2,1010.8
108,서울,2025.7.24 11:00,31.5,,1.9,64,1001,1010.5
108,서울,2025.7.24 12:00,32.4,,2.5,59,1000.4,1009.9
108,서울,2025.7.24 13:00,33.4,,2.9,54,999.8,1009.3
108,서울,2025.7.24 14:00,33.9,,2,49,999.6,1009.1
108,서울,2025.7.24 15:00,32.8,,2.9,56,999.1,1008.6
108,서울,2025.7.24 16:00,33.7,,2.9,55,998.6,1008.1
108,서울,2025.7.24 17:00,33.9,,3,56,998.4,1007.8
108,서울,2025.7.24 18:00,33.2,,2.5,59,998.4,1007.9
108,서울,2025.7.24 19:00,32,,3,62,998.4,1007.9
108,서울,2025.7.24 20:00,30.7,,3.4,66,998.5,1008
108,서울,2025.7.24 21:00,30,,2.7,67,999.1,1008.7
108,서울,2025.7.24 22:00,29.5,,1.9,68,999.1,1008.7
108,서울,2025.7.24 23:00,28.9,,1.5,72,999.3,1008.9
108,서울,2025.7.25 0:00,28.4,,0.8,74,999.2,1008.8
108,서울,2025.7.25 1:00,27.8,,0.9,77,999.2,1008.9
108,서울,2025.7.25 2:00,27.3,,0.8,76,999,1008.7
108,서울,2025.7.25 3:00,26.9,,1.2,78,998.8,1008.5
108,서울,2025.7.25 4:00,26.4,,1.2,80,998.8,1008.5
108,서울,2025.7.25 5:00,25.9,,2,81,999,1008.7
108,서울,2025.7.25 6:00,25.7,,2.1,84,999.1,1008.8
108,서울,2025.7.25 7:00,26.2,,1.1,84,999,1008.7
108,서울,2025.7.25 8:00,28.4,,1.7,77,999.1,1008.7
108,서울,2025.7.25 9:00,30.2,,2,69,999.1,1008.7
108,서울,2025.7.25 10:00,31.9,,1.7,66,999,1008.5
108,서울,2025.7.25 11:00,32.7,,1.1,59,998.9,1008.4
108,서울,2025.7.25 12:00,33.9,,2.6,55,998.5,1007.9
108,서울,2025.7.25 13:00,35,,2.1,52,998,1007.4
108,서울,2025.7.25 14:00,35.2,,1.9,54,997.4,1006.8
108,서울,2025.7.25 15:00,36,,2.6,52,996.6,1006
108,서울,2025.7.25 16:00,35.7,,3.2,52,996.2,1005.6
108,서울,2025.7.25 17:00,35.6,,2.9,52,996,1005.4
108,서울,2025.7.25 18:00,34.8,,2.7,51,996.1,1005.5
108,서울,2025.7.25 19:00,33.6,,3.1,52,996.5,1005.9
108,서울,2025.7.25 20:00,32.4,,2.5,58,997.2,1006.7
108,서울,2025.7.25 21:00,31.7,,1,61,997.7,1007.2
108,서울,2025.7.25 22:00,30.8,,2.2,66,998,1007.5
108,서울,2025.7.25 23:00,30.2,,1.5,68,998,1007.6
108,서울,2025.7.26 0:00,29.8,,1.4,67,998,1007.6
108,서울,2025.7.26 1:00,29.1,,1.8,69,997.7,1007.3
108,서울,2025.7.26 2:00,28.7,,1.5,72,997.5,1007.1
108,서울,2025.7.26 3:00,28.3,,2.2,73,997.4,1007
108,서울,2025.7.26 4:00,28.1,,1.5,74,997.2,1006.8
108,서울,2025.7.26 5:00,27.9,,2.4,75,997.4,1007
108,서울,2025.7.26 6:00,27.6,,2.2,76,997.7,1007.3
